Year model,Car Spec,Kilometres,Seller type,Price,Transmission,Body type,Drive type,Engine,Fuel type,Fuel consumption,Colour ext / int,Registration,Rego expiry,VIN,Stock No,ANCAP Safety rating,Green overall rating,Dealer,Address,Seating capacity,Doors,Front tyre size,Front rim size,Rear tyre size,Rear rim size,Injection / Carburation,CC,Number of cylinders,Front suspension,Rear suspension,Front brakes,Rear brakes,Fuel tank capacity,Valve gear type,Maximum torque,Maximum power (kW),CO2 level (g/km),Green house rating,Overall HxWxL,Ground clearance unladen,Wheelbase,Kerb weight,Turning circle,Rear track,Front track,Gross trailer weight braked,Make,Model,Variant,Series,Warranty when new (months),Warranty when new (kms),Service interval (months),Service interval (kms),Country of origin,Vehicle segment
2009,2009 Dodge Nitro SXT KA MY08,"170,819km",Dealer: Used,"$9,999",Automatic,"SUV, 4 Doors, 5 Seats",4x4,"6 cyl, 3.7 L",Unleaded Petrol,12.10 L / 100 km,Black / -,1HUR021,23 Jul 2023,1D8G958K19W555994,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,The Car Guys,"1143 Albany Highway, Bentley, WA",5,4,245/50 R20,7.5x20,245/50 R20,7.5x20,,3700,6,Coil Spring;Hydraulic Double Acting Shock Absorber,5 Links;Coil Spring;Hydraulic Double Acting Shock Absorber,Disc - Ventilated,Disc,73.00,12,314 @ 4000 RPM,151 @ 5200 RPM,288.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1755mm x 1856mm x 4584mm,210 mm,2763 mm,1875 kg,11.10 m,1549 mm,1549 mm,-,Dodge,Nitro,SXT,KA MY08,36,"100,000",6,"12,000",,
2011,2011 Mitsubishi Triton GL-R (4X4) MN MY11,"280,102km",Dealer: Used,"$11,990",Manual,"Ute Tray, 4 Doors, 5 Seats",4x4,"4 cyl, 2.5 L",Diesel,9.10 L / 100 km,Silver / -,1DPD488,-,MMAJNKB40BD010602,1018,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Motoroo,"1787 Albany Highway, Kenwick, WA",5,4,245/70 R16,7x16,245/70 R16,7x16,,2477,4,Anti Roll Bar;Coil Spring;Double Wishbone;Hydraulic Shock Absorbe,Hydraulic Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,75.00,16,400 @ 2000 RPM,131 @ 4000 RPM,242.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1780mm x 1800mm x 5030mm,205 mm,3000 mm,1920 kg,11.80 m,1515 mm,1520 mm,-,Mitsubishi,Triton,GL-R (4X4),MN MY11,60,"130,000",12,"15,000",,
2020,2019 Subaru Liberty 2.5I AWD MY20,"59,213km",Dealer: Used,"$26,988",Continuous Variable,"SEDAN, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2.5 L",Unleaded Petrol,7.30 L / 100 km,Brown / -,136ZHS,01 Jan 2001,JF1BN9KC2KG030947,183638,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,225/50 R18 9,7.5Jx18,225/50 R18 9,7.5Jx18,,2498,4,Coil Spring;Lower L Arms;MacPherson Strut;Stabiliser Bar,Coil Spring;Double Wishbone;Stabiliser Bar,Disc - Ventilated,Disc - Ventilated,60.00,16,235 @ 4000 RPM,129 @ 5800 RPM,166.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1500mm x 1840mm x 4800mm,150 mm,2750 mm,1512 kg,11.20 m,1595 mm,1580 mm,-,Subaru,Liberty,2.5I AWD,MY20,60,"999,000",6,"12,000",,
2012,2012 Hyundai Accent RB ACTIVE 5DR SPTS 4SP 1.6I,"105,300km",Dealer: Used,"$12,990",Automatic,-,-,-,Unleaded Petrol,-,Green / -,1DZT668,-,KMHCT51DMCU070174,608,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Gamers Autos,"423 Carrington Street, Hamilton Hill, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Hyundai,Accent,RB ACTIVE 5DR SPTS 4SP 1.6I,,,,,,,
2009,2009 Hyundai I30 FD SLX cw Wagon 5dr Auto 4sp 1.6DT [MY10],"153,932km",Dealer: Used,"$10,990",Automatic,-,-,-,,-,White / -,1HVN463,-,KMHDC81TR9U034722,3635,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Madman motors,"14 Buckingham Drive, Wangara, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Hyundai,I30,FD SLX cw Wagon 5dr Auto 4sp 1.6DT [MY10],,,,,,,
2019,2018 Ford Ranger XLS 3.2 (4X4) (5 YR) PX Mkii MY18,"161,397km",Dealer: Used,"$32,980",Automatic,"Ute Tray, 4 Doors, 5 Seats",4x4,"5 cyl, 3.2 L",Diesel,8.70 L / 100 km,White / Black,1GOW213,24 Jul 2023,MPBUMFF50JX166764,7203,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Webb Auto Sales,"76 Division Street, Welshpool, WA",5,4,255/70 R16,7x16,255/70 R16,7x16,,3198,5,Coil Spring;Double Wishbone;Hydraulic Double Acting Shock Absorbe,Hydraulic Double Acting Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,80.00,20,470 @ 1500 RPM,147 @ 3000 RPM,229.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1815mm x 1850mm x 5359mm,232 mm,3220 mm,1938 kg,12.70 m,1560 mm,1560 mm,-,Ford,Ranger,XLS 3.2 (4X4) (5 YR),PX Mkii MY18,60,"999,000",12,"15,000",,
2021,2021 Toyota Yaris SX Mxpa10R,"25,739km",Dealer: Used,"$28,999",Continuous Variable,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"3 cyl, 1.5 L",Unleaded Petrol,4.90 L / 100 km,Red / -,1HXC428,01 Sep 2023,JTDKAAA3501002888,417031,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Welshpool,"170 Welshpool Road, Welshpool, WA",5,5,185/60 R15 8,6Jx15,185/60 R15 8,6Jx15,,1490,3,MacPherson Strut;Torsion Bar,Torsion Bar;Torsion Beam,Disc - Ventilated,Drum,40.00,16,145 @ 3800 RPM,88 @ 6600 RPM,114.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1505mm x 1695mm x 3940mm,150 mm,2550 mm,1025 kg,10.20 m,1475 mm,1480 mm,-,Toyota,Yaris,SX,Mxpa10R,60,"999,000",6,"10,000",,
2016,2016 Mitsubishi Outlander ZK LS Wagon 7st 5dr CVT 6sp 2WD 2.0i [MY17],"220,012km",Dealer: Used,"$17,990",Constant Variable,-,-,-,,-,Red / -,1GOK114,-,JMFXTGF7WGZ006060,3670,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Madman motors,"14 Buckingham Drive, Wangara, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Mitsubishi,Outlander,ZK LS Wagon 7st 5dr CVT 6sp 2WD 2.0i [MY17],,,,,,,
2012,2012 Holden Cruze HOLDEN CRUZE CD JH SERIES II AUTO MY12,"142,475km",Dealer: Used,"$10,980",Automatic,-,-,-,,-,Blue / -,1DZK969,-,6G1PD5E51CL647493,3600,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,3MT True Value Auto,"667 Albany Highway, Victoria Park, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Holden,Cruze,HOLDEN CRUZE CD JH SERIES II AUTO MY12,,,,,,,
2019,2019 Toyota Camry Ascent (hybrid) Axvh71R MY19,"117,694km",Dealer: Used,"$32,888",Continuous Variable,"SEDAN, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2.5 L",Premium Unleaded/Electric,4.20 L / 100 km,Blue / Black Fabric,1HWD683,01 Aug 2023,JTNB23HK403050033,161095,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,City Toyota Perth,"220 Newcastle Street, Northbridge, WA",5,4,215/55 R17,7.5x17,215/55 R17,7.5x17,,2494,4,MacPherson Strut,Damper;Independent,Disc - Ventilated,Disc,50.00,16,231 @ 4100 RPM,133 @ 5700 RPM,96.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1445mm x 1840mm x 4885mm,145 mm,2825 mm,1580 kg,12.20 m,1600 mm,1590 mm,-,Toyota,Camry,Ascent (hybrid),Axvh71R MY19,60,"999,000",12,"15,000",,
2013,2020 Kia Sportage GT-Line (awd) QL MY20,"56,205km",Dealer: Used,"$35,888",Automatic,"SUV, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2.4 L",Unleaded Petrol,8.50 L / 100 km,White / -,1HAJ916,27 Jul 2023,KNAPR81CSL7818714,A4365,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Osborne Park CJD used,"474 Scarborough Beach Road, Osborne Park, WA",5,4,245/45 R19,7.5x19,245/45 R19,7.5x19,,2359,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc,62.00,16,237 @ 4000 RPM,135 @ 6000 RPM,199.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1645mm x 1855mm x 4485mm,172 mm,2670 mm,1642 kg,11.00 m,1650 mm,1609 mm,-,Kia,Sportage,GT-Line (awd),QL MY20,84,"999,000",12,"15,000",,
2009,2009 Dodge Nitro SXT KA MY08,"170,819km",Dealer: Used,"$9,999",Automatic,"SUV, 4 Doors, 5 Seats",4x4,"6 cyl, 3.7 L",Unleaded Petrol,12.10 L / 100 km,Black / -,1HUR021,23 Jul 2023,1D8G958K19W555994,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,The Car Guys,"1143 Albany Highway, Bentley, WA",5,4,245/50 R20,7.5x20,245/50 R20,7.5x20,,3700,6,Coil Spring;Hydraulic Double Acting Shock Absorber,5 Links;Coil Spring;Hydraulic Double Acting Shock Absorber,Disc - Ventilated,Disc,73.00,12,314 @ 4000 RPM,151 @ 5200 RPM,288.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1755mm x 1856mm x 4584mm,210 mm,2763 mm,1875 kg,11.10 m,1549 mm,1549 mm,-,Dodge,Nitro,SXT,KA MY08,36,"100,000",6,"12,000",,
2011,2011 Mitsubishi Triton GL-R (4X4) MN MY11,"280,102km",Dealer: Used,"$11,990",Manual,"Ute Tray, 4 Doors, 5 Seats",4x4,"4 cyl, 2.5 L",Diesel,9.10 L / 100 km,Silver / -,1DPD488,-,MMAJNKB40BD010602,1018,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Motoroo,"1787 Albany Highway, Kenwick, WA",5,4,245/70 R16,7x16,245/70 R16,7x16,,2477,4,Anti Roll Bar;Coil Spring;Double Wishbone;Hydraulic Shock Absorbe,Hydraulic Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,75.00,16,400 @ 2000 RPM,131 @ 4000 RPM,242.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1780mm x 1800mm x 5030mm,205 mm,3000 mm,1920 kg,11.80 m,1515 mm,1520 mm,-,Mitsubishi,Triton,GL-R (4X4),MN MY11,60,"130,000",12,"15,000",,
2020,2019 Subaru Liberty 2.5I AWD MY20,"59,213km",Dealer: Used,"$26,988",Continuous Variable,"SEDAN, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2.5 L",Unleaded Petrol,7.30 L / 100 km,Brown / -,136ZHS,01 Jan 2001,JF1BN9KC2KG030947,183638,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,225/50 R18 9,7.5Jx18,225/50 R18 9,7.5Jx18,,2498,4,Coil Spring;Lower L Arms;MacPherson Strut;Stabiliser Bar,Coil Spring;Double Wishbone;Stabiliser Bar,Disc - Ventilated,Disc - Ventilated,60.00,16,235 @ 4000 RPM,129 @ 5800 RPM,166.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1500mm x 1840mm x 4800mm,150 mm,2750 mm,1512 kg,11.20 m,1595 mm,1580 mm,-,Subaru,Liberty,2.5I AWD,MY20,60,"999,000",6,"12,000",,
2012,2012 Hyundai Accent RB ACTIVE 5DR SPTS 4SP 1.6I,"105,300km",Dealer: Used,"$12,990",Automatic,-,-,-,Unleaded Petrol,-,Green / -,1DZT668,-,KMHCT51DMCU070174,608,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Gamers Autos,"423 Carrington Street, Hamilton Hill, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Hyundai,Accent,RB ACTIVE 5DR SPTS 4SP 1.6I,,,,,,,
2009,2009 Hyundai I30 FD SLX cw Wagon 5dr Auto 4sp 1.6DT [MY10],"153,932km",Dealer: Used,"$10,990",Automatic,-,-,-,,-,White / -,1HVN463,-,KMHDC81TR9U034722,3635,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Madman motors,"14 Buckingham Drive, Wangara, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Hyundai,I30,FD SLX cw Wagon 5dr Auto 4sp 1.6DT [MY10],,,,,,,
2021,2021 Toyota Yaris SX Mxpa10R,"25,739km",Dealer: Used,"$28,999",Continuous Variable,"HATCH, 5 Doors, 5 Seats",Front Wheel Drive,"3 cyl, 1.5 L",Unleaded Petrol,4.90 L / 100 km,Red / -,1HXC428,01 Sep 2023,JTDKAAA3501002888,417031,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,John Hughes Used Cars Welshpool,"170 Welshpool Road, Welshpool, WA",5,5,185/60 R15 8,6Jx15,185/60 R15 8,6Jx15,,1490,3,MacPherson Strut;Torsion Bar,Torsion Bar;Torsion Beam,Disc - Ventilated,Drum,40.00,16,145 @ 3800 RPM,88 @ 6600 RPM,114.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1505mm x 1695mm x 3940mm,150 mm,2550 mm,1025 kg,10.20 m,1475 mm,1480 mm,-,Toyota,Yaris,SX,Mxpa10R,60,"999,000",6,"10,000",,
2016,2016 Mitsubishi Outlander ZK LS Wagon 7st 5dr CVT 6sp 2WD 2.0i [MY17],"220,012km",Dealer: Used,"$17,990",Constant Variable,-,-,-,,-,Red / -,1GOK114,-,JMFXTGF7WGZ006060,3670,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Madman motors,"14 Buckingham Drive, Wangara, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Mitsubishi,Outlander,ZK LS Wagon 7st 5dr CVT 6sp 2WD 2.0i [MY17],,,,,,,
2012,2012 Holden Cruze HOLDEN CRUZE CD JH SERIES II AUTO MY12,"142,475km",Dealer: Used,"$10,980",Automatic,-,-,-,,-,Blue / -,1DZK969,-,6G1PD5E51CL647493,3600,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,3MT True Value Auto,"667 Albany Highway, Victoria Park, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Holden,Cruze,HOLDEN CRUZE CD JH SERIES II AUTO MY12,,,,,,,
2019,2019 Toyota Camry Ascent (hybrid) Axvh71R MY19,"117,694km",Dealer: Used,"$32,888",Continuous Variable,"SEDAN, 4 Doors, 5 Seats",Front Wheel Drive,"4 cyl, 2.5 L",Premium Unleaded/Electric,4.20 L / 100 km,Blue / Black Fabric,1HWD683,01 Aug 2023,JTNB23HK403050033,161095,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,City Toyota Perth,"220 Newcastle Street, Northbridge, WA",5,4,215/55 R17,7.5x17,215/55 R17,7.5x17,,2494,4,MacPherson Strut,Damper;Independent,Disc - Ventilated,Disc,50.00,16,231 @ 4100 RPM,133 @ 5700 RPM,96.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1445mm x 1840mm x 4885mm,145 mm,2825 mm,1580 kg,12.20 m,1600 mm,1590 mm,-,Toyota,Camry,Ascent (hybrid),Axvh71R MY19,60,"999,000",12,"15,000",,
2013,2020 Kia Sportage GT-Line (awd) QL MY20,"56,205km",Dealer: Used,"$35,888",Automatic,"SUV, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2.4 L",Unleaded Petrol,8.50 L / 100 km,White / -,1HAJ916,27 Jul 2023,KNAPR81CSL7818714,A4365,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Osborne Park CJD used,"474 Scarborough Beach Road, Osborne Park, WA",5,4,245/45 R19,7.5x19,245/45 R19,7.5x19,,2359,4,Anti Roll Bar;Coil Spring;Gas Damper;MacPherson Strut,Anti Roll Bar;Coil Spring;Gas Damper;Multi-Link System,Disc - Ventilated,Disc,62.00,16,237 @ 4000 RPM,135 @ 6000 RPM,199.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1645mm x 1855mm x 4485mm,172 mm,2670 mm,1642 kg,11.00 m,1650 mm,1609 mm,-,Kia,Sportage,GT-Line (awd),QL MY20,84,"999,000",12,"15,000",,
2009,2009 Dodge Nitro SXT KA MY08,"170,819km",Dealer: Used,"$9,999",Automatic,"SUV, 4 Doors, 5 Seats",4x4,"6 cyl, 3.7 L",Unleaded Petrol,12.10 L / 100 km,Black / -,1HUR021,23 Jul 2023,1D8G958K19W555994,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,The Car Guys,"1143 Albany Highway, Bentley, WA",5,4,245/50 R20,7.5x20,245/50 R20,7.5x20,,3700,6,Coil Spring;Hydraulic Double Acting Shock Absorber,5 Links;Coil Spring;Hydraulic Double Acting Shock Absorber,Disc - Ventilated,Disc,73.00,12,314 @ 4000 RPM,151 @ 5200 RPM,288.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1755mm x 1856mm x 4584mm,210 mm,2763 mm,1875 kg,11.10 m,1549 mm,1549 mm,-,Dodge,Nitro,SXT,KA MY08,36,"100,000",6,"12,000",,
2011,2011 Mitsubishi Triton GL-R (4X4) MN MY11,"280,102km",Dealer: Used,"$11,990",Manual,"Ute Tray, 4 Doors, 5 Seats",4x4,"4 cyl, 2.5 L",Diesel,9.10 L / 100 km,Silver / -,1DPD488,-,MMAJNKB40BD010602,1018,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Motoroo,"1787 Albany Highway, Kenwick, WA",5,4,245/70 R16,7x16,245/70 R16,7x16,,2477,4,Anti Roll Bar;Coil Spring;Double Wishbone;Hydraulic Shock Absorbe,Hydraulic Shock Absorber;Leaf Spring,Disc - Ventilated,Drum,75.00,16,400 @ 2000 RPM,131 @ 4000 RPM,242.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1780mm x 1800mm x 5030mm,205 mm,3000 mm,1920 kg,11.80 m,1515 mm,1520 mm,-,Mitsubishi,Triton,GL-R (4X4),MN MY11,60,"130,000",12,"15,000",,
2020,2019 Subaru Liberty 2.5I AWD MY20,"59,213km",Dealer: Used,"$26,988",Continuous Variable,"SEDAN, 4 Doors, 5 Seats",All Wheel Drive,"4 cyl, 2.5 L",Unleaded Petrol,7.30 L / 100 km,Brown / -,136ZHS,01 Jan 2001,JF1BN9KC2KG030947,183638,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Westside Auto Wholesale,"42 Ewing Street, Bentley, WA",5,4,225/50 R18 9,7.5Jx18,225/50 R18 9,7.5Jx18,,2498,4,Coil Spring;Lower L Arms;MacPherson Strut;Stabiliser Bar,Coil Spring;Double Wishbone;Stabiliser Bar,Disc - Ventilated,Disc - Ventilated,60.00,16,235 @ 4000 RPM,129 @ 5800 RPM,166.00,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,1500mm x 1840mm x 4800mm,150 mm,2750 mm,1512 kg,11.20 m,1595 mm,1580 mm,-,Subaru,Liberty,2.5I AWD,MY20,60,"999,000",6,"12,000",,
2012,2012 Hyundai Accent RB ACTIVE 5DR SPTS 4SP 1.6I,"105,300km",Dealer: Used,"$12,990",Automatic,-,-,-,Unleaded Petrol,-,Green / -,1DZT668,-,KMHCT51DMCU070174,608,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Gamers Autos,"423 Carrington Street, Hamilton Hill, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Hyundai,Accent,RB ACTIVE 5DR SPTS 4SP 1.6I,,,,,,,
2009,2009 Hyundai I30 FD SLX cw Wagon 5dr Auto 4sp 1.6DT [MY10],"153,932km",Dealer: Used,"$10,990",Automatic,-,-,-,,-,White / -,1HVN463,-,KMHDC81TR9U034722,3635,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,Madman motors,"14 Buckingham Drive, Wangara, WA",,,,,,,,,,,,,,,,-,-,,LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.LeafCreated with Sketch.,-,-,-,-,-,-,-,-,Hyundai,I30,FD SLX cw Wagon 5dr Auto 4sp 1.6DT [MY10],,,,,,,
